^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS3866
!dataset_title = Yeast response to sudden oxygen depletion: time course
!dataset_description = Analysis of glucose-limited cultures after shift from fully aerobic (20.9% O2) or oxygen-limited (1.0% O2) to anaerobic conditions, for up to 79 (20.9% O2) or 72 (1.0% O2) h post-shift. Results provide insight into adaptative mechanisms underlying transition from respiratory to fermentative growth.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 21348598
!dataset_platform = GPL2529
!dataset_platform_organism = Schizosaccharomyces pombe
!dataset_platform_organism = Saccharomyces cerevisiae
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 10928
!dataset_sample_organism = Saccharomyces cerevisiae
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 28
!dataset_value_type = transformed count
!dataset_reference_series = GSE22832
!dataset_order = none
!dataset_update_date = Oct 21 2011
^SUBSET = GDS3866_1
!subset_dataset_id = GDS3866
!subset_description = 1% to 0% oxygen shift
!subset_sample_id = GSM564449,GSM564450,GSM564451,GSM564452,GSM564453,GSM564454,GSM564455,GSM564456,GSM564457,GSM564458,GSM564459,GSM564460,GSM564461,GSM564462
!subset_type = protocol
^SUBSET = GDS3866_2
!subset_dataset_id = GDS3866
!subset_description = 20.9% to 0% oxygen shift
!subset_sample_id = GSM564463,GSM564464,GSM564465,GSM564466,GSM564467,GSM564468,GSM564469,GSM564470,GSM564471,GSM564472,GSM564473,GSM564474,GSM564475,GSM564476
!subset_type = protocol
^SUBSET = GDS3866_3
!subset_dataset_id = GDS3866
!subset_description = 0 hour
!subset_sample_id = GSM564449,GSM564456,GSM564463,GSM564470
!subset_type = time
^SUBSET = GDS3866_4
!subset_dataset_id = GDS3866
!subset_description = 0.2 hour
!subset_sample_id = GSM564450,GSM564457,GSM564464,GSM564471
!subset_type = time
^SUBSET = GDS3866_5
!subset_dataset_id = GDS3866
!subset_description = 1 hour
!subset_sample_id = GSM564451,GSM564458,GSM564465,GSM564472
!subset_type = time
^SUBSET = GDS3866_6
!subset_dataset_id = GDS3866
!subset_description = 3 hour
!subset_sample_id = GSM564452,GSM564459,GSM564466,GSM564473
!subset_type = time
^SUBSET = GDS3866_7
!subset_dataset_id = GDS3866
!subset_description = 8 hour
!subset_sample_id = GSM564453,GSM564460,GSM564467,GSM564474
!subset_type = time
^SUBSET = GDS3866_8
!subset_dataset_id = GDS3866
!subset_description = 24 hour
!subset_sample_id = GSM564454,GSM564461,GSM564468,GSM564475
!subset_type = time
^SUBSET = GDS3866_9
!subset_dataset_id = GDS3866
!subset_description = 72 hour
!subset_sample_id = GSM564455,GSM564462
!subset_type = time
^SUBSET = GDS3866_10
!subset_dataset_id = GDS3866
!subset_description = 79 hour
!subset_sample_id = GSM564469,GSM564476
!subset_type = time
^DATASET = GDS3866
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM564449 = Value for GSM564449: Yeast_1%oxygen_transient0h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 0h.
#GSM564456 = Value for GSM564456: Yeast_1%oxygen_transient0h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 0h.
#GSM564450 = Value for GSM564450: Yeast_1%oxygen_transient0.2h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 0.2h.
#GSM564457 = Value for GSM564457: Yeast_1%oxygen_transient0.2h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 0.2h.
#GSM564451 = Value for GSM564451: Yeast_1%oxygen_transient1h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 1h.
#GSM564458 = Value for GSM564458: Yeast_1%oxygen_transient1h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 1h.
#GSM564452 = Value for GSM564452: Yeast_1%oxygen_transient3h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 3h.
#GSM564459 = Value for GSM564459: Yeast_1%oxygen_transient3h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 3h.
#GSM564453 = Value for GSM564453: Yeast_1%oxygen_transient8h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 8h.
#GSM564460 = Value for GSM564460: Yeast_1%oxygen_transient8h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 8h.
#GSM564454 = Value for GSM564454: Yeast_1%oxygen_transient24h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 24h.
#GSM564461 = Value for GSM564461: Yeast_1%oxygen_transient24h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 24h.
#GSM564455 = Value for GSM564455: Yeast_1%oxygen_transient72hh_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 72hh.
#GSM564462 = Value for GSM564462: Yeast_1%oxygen_transient72h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 1% to 0% oxygen, timepoint 72hh.
#GSM564463 = Value for GSM564463: Yeast_20.9%oxygen_transient0h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 0h.
#GSM564470 = Value for GSM564470: Yeast_20.9%oxygen_transient0h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 0h.
#GSM564464 = Value for GSM564464: Yeast_20.9%oxygen_transient0.2h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 0.2h.
#GSM564471 = Value for GSM564471: Yeast_20.9%oxygen_transient0.2h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 0.2h.
#GSM564465 = Value for GSM564465: Yeast_20.9%oxygen_transient1h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 1h.
#GSM564472 = Value for GSM564472: Yeast_20.9%oxygen_transient1h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 1h.
#GSM564466 = Value for GSM564466: Yeast_20.9%oxygen_transient3h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 3h.
#GSM564473 = Value for GSM564473: Yeast_20.9%oxygen_transient3h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 3h.
#GSM564467 = Value for GSM564467: Yeast_20.9%oxygen_transient8h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 8h.
#GSM564474 = Value for GSM564474: Yeast_20.9%oxygen_transient8h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 8h.
#GSM564468 = Value for GSM564468: Yeast_20.9%oxygen_transient24h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 24h.
#GSM564475 = Value for GSM564475: Yeast_20.9%oxygen_transient24h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 24h.
#GSM564469 = Value for GSM564469: Yeast_20.9%oxygen_transient79h_rep1; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 79h.
#GSM564476 = Value for GSM564476: Yeast_20.9%oxygen_transient79h_rep2; src: Saccharomyces cerevisiae cells, glucose-limited chemostat, transient from 20.9% to 0% oxygen, timepoint 79h.
!dataset_table_begin
ID_REF	IDENTIFIER	GSM564449	GSM564456	GSM564450	GSM564457	GSM564451	GSM564458	GSM564452	GSM564459	GSM564453	GSM564460	GSM564454	GSM564461	GSM564455	GSM564462	GSM564463	GSM564470	GSM564464	GSM564471	GSM564465	GSM564472	GSM564466	GSM564473	GSM564467	GSM564474	GSM564468	GSM564475	GSM564469	GSM564476
1770157_at	BCP1	7.93487	7.91604	6.80238	6.95061	7.50568	7.36909	8.05437	7.77589	8.35864	8.12487	8.59294	8.58662	8.793	8.64467	8.21221	8.0047	7.60418	7.62455	7.80824	7.866	8.20366	8.04509	8.36073	8.13695	8.97941	8.62609	8.88363	8.53558
1770158_at	meu17	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770159_at	EPS1	8.84434	8.56305	9.02393	8.92304	8.99464	8.89146	8.73331	8.68291	8.70293	8.45021	8.41137	8.28302	8.26078	8.16083	8.48762	8.71303	8.75638	8.87566	8.79904	8.86398	8.69612	8.65574	8.68451	8.57762	8.44081	8.23558	8.11733	8.13047
1770160_at	mug138	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770161_at	are2	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770162_x_at	PAU24	6.2239	6.3408	6.52668	6.89579	7.17284	6.879	6.28421	6.44342	6.8118	6.86354	12.2895	11.54	11.7354	9.80142	5.72708	6.43229	6.2319	6.74069	6.20738	6.92022	8.77479	10.0189	8.7973	9.41536	12.1985	11.8674	13.5698	11.2003
1770163_at	SPBC337.12	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770164_at	hem2	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770165_at	rsm1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770166_at	YHR097C	9.64514	9.6161	11.067	11.1274	10.7853	10.6069	10.7582	10.8336	9.75251	9.79279	8.89125	9.06694	7.80019	8.41958	10.1843	10.7721	10.9651	11.0837	10.6623	10.5624	10.4509	10.4422	10.2013	10.1921	9.29329	9.37386	7.66109	8.20751
1770167_at	HXK2	10.5886	10.5269	7.96666	7.84957	8.22733	8.54895	8.52923	8.52718	9.75896	9.89384	10.7752	10.6293	11.2129	11.0025	10.2295	9.87874	9.10324	8.97547	9.4826	9.79646	9.53977	9.86867	9.53644	9.48329	10.4537	10.659	11.461	10.8777
1770168_s_at	FEX1	5.61557	5.43434	5.57469	5.66969	5.53562	5.30897	5.32134	5.60536	5.47472	5.60215	5.83039	5.9477	6.21923	6.40382	5.57397	5.32219	5.43156	5.20044	5.53074	5.20219	5.22725	4.97756	5.61985	5.61085	5.67102	5.68069	5.94681	6.05891
1770169_at	sec63	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770170_at	RAD2	7.31889	7.13212	7.83935	7.56712	8.25667	8.05063	8.1091	8.11457	7.52512	7.24397	7.43542	7.13754	7.47006	7.10465	7.38704	7.48134	7.37186	7.78028	8.18239	8.36951	7.83625	8.03386	7.69183	7.45759	7.4515	7.20081	7.56191	7.048
1770171_at	sdh3	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770172_at	SPBC19C2.15c	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770173_at	SSB1	12.9645	12.9153	12.4104	12.4024	11.1626	11.5229	12.2278	12.2766	13.0459	12.9311	13.2212	13.1773	13.2082	13.1449	12.8183	12.557	12.8268	12.7636	10.9368	10.8238	12.0619	11.9237	12.5521	12.3434	13.1857	13.1304	13.0196	12.9378
1770175_at	swc2	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770176_at	SPBC1734.07c	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770177_at	uba3	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770178_at	HEM25	6.49531	6.85713	6.77563	6.88009	6.247	6.5981	6.52173	6.65771	6.86088	6.69927	6.95391	6.77719	6.84169	6.79139	6.64211	6.89336	6.62591	6.38117	6.67495	6.40172	6.68367	6.74992	6.60263	6.96115	6.83367	6.8886	6.70766	6.7986
1770179_at	PRM10	6.81848	6.86619	6.50684	7.11933	6.58373	6.29778	6.34073	6.84082	6.15612	6.56314	6.52673	6.69403	6.25818	5.69326	6.53046	5.48523	7.35793	7.17794	6.1093	6.39109	6.61856	6.88776	6.19808	6.66613	6.16435	6.55956	5.83163	5.97128
1770180_at	SPCC1672.01	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770181_at	SPAPB1E7.08c	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770182_at	REC104	4.78653	4.98011	4.82634	5.25062	5.3737	4.9941	4.98345	5.14664	5.0242	5.05877	4.89336	4.9992	4.83271	4.81495	5.04872	4.76263	5.0605	5.01696	5.09818	5.67268	5.0715	5.12877	5.00356	5.08463	4.83086	4.95064	4.61984	5.14
1770183_at	YJL193W	6.17892	6.33969	5.71266	5.72211	5.97047	5.94224	6.18497	6.14382	6.53303	6.37771	6.86578	6.98283	7.16791	7.10164	6.28427	5.73322	5.29334	5.197	5.5643	5.78056	5.40396	5.52949	6.07958	6.24342	6.69659	6.71851	6.51923	6.58514
1770184_at	CLB3	8.39291	8.48083	8.44624	8.50807	8.28853	8.31078	8.09534	7.94256	8.50128	8.47909	8.56196	8.74073	8.67669	8.58934	8.38835	8.38735	8.40236	8.50858	8.05544	7.92781	7.82841	8.21908	8.11597	8.35747	8.44289	8.45214	8.40096	8.64424
1770185_at	not3	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770186_at	tts1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770187_at	SPAPB1A11.03	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770188_at	pgk1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770189_at	YHR007C-A	4.3181	4.39238	4.58557	4.60849	4.62744	4.33364	4.3732	4.39613	4.19672	4.13135	4.20809	4.17728	4.12033	3.99879	4.32018	4.78087	4.14646	4.24916	4.09022	4.21834	4.10042	4.06208	4.19603	4.26297	4.04374	4.21822	4.17636	4.38018
1770191_at	MAG1	8.66131	8.2758	9.16604	8.90483	9.41284	9.11794	9.25231	9.04596	8.47975	8.47254	8.0224	8.21362	8.25856	8.43238	8.84813	8.75621	9.3951	9.35913	9.97257	9.95636	9.32944	9.38783	8.85901	8.8216	8.11795	8.19839	8.10725	8.17314
1770192_at	SPCC1884.01	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770193_at	SGS1	7.27422	7.27183	7.52359	7.42925	7.34444	7.25402	7.17522	7.10025	7.34864	7.31253	7.41086	7.31396	7.33767	7.30899	7.03396	7.5887	7.29693	7.63033	7.46127	7.34743	6.9967	6.76182	7.24371	7.30555	7.39828	7.32531	7.35179	6.98063
1770194_at	SPAC2F7.09c	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770195_at	nta1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770196_at	fmt1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770197_at	srb4	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770198_at	myo52	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770199_at	prh1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770200_at	YTM1	8.65207	8.70898	6.67111	6.5326	6.83902	7.18337	8.04614	8.0233	8.86558	8.57417	9.29953	8.97727	9.30964	9.04785	8.78865	8.48764	7.97383	7.96959	6.24802	6.84346	7.41949	7.58237	8.1294	7.58087	9.2196	8.92617	9.33057	9.12194
1770201_at	CPR2	10.0649	10.0314	10.1072	10.1347	10.4546	10.3163	10.2459	10.3271	10.1249	10.1783	10.0006	9.74688	10.0293	10.0984	10.4149	10.3791	10.3467	10.2344	10.5662	10.7165	10.2854	10.4206	10.1224	10.2205	9.98779	10.0008	10.0241	9.97991
1770202_at	SSA4	8.8686	8.97496	9.82044	9.56487	11.0518	11.123	10.6447	10.7011	9.09428	9.00095	7.57271	7.84288	7.16568	7.804	10.7549	11.826	10.5717	10.8182	12.4635	12.7895	11.6954	11.8789	10.3764	10.8074	8.76186	8.79217	7.18425	7.84892
1770203_at	STP2	9.19454	9.13043	8.85053	8.7511	9.66336	9.6743	9.42488	9.42927	9.10834	9.02471	8.91266	9.02258	8.63039	8.6846	9.18683	9.64599	9.27599	9.52085	9.76485	9.76087	9.71321	9.50134	9.28004	9.11625	9.14334	8.91375	8.99939	8.66542
1770204_at	nop16	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770205_at	YVH1	6.6741	6.6632	5.67025	6.21043	5.16717	5.405	6.45682	6.73805	7.13273	6.71136	7.02467	6.82556	7.39892	7.26168	7.01405	6.92873	6.84326	6.97328	5.11628	5.24902	6.22298	5.97508	6.84326	6.21754	7.47225	7.04418	7.54106	7.12584
1770206_at	taz1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770207_at	MRP21	8.24996	8.51265	8.65621	8.94481	7.88652	7.80337	7.97872	8.29226	8.37339	8.56628	8.06654	8.08942	8.29733	8.63873	8.26074	7.73036	8.52983	8.27716	8.41172	8.15589	8.468	8.36026	8.66215	8.94058	8.3034	8.12964	8.29596	8.43981
1770208_at	cip2	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770209_at	MAS2	7.77389	7.88739	8.02401	7.96704	7.24414	7.27893	7.5555	7.50877	7.7413	7.85547	7.82985	7.84104	7.91216	8.33029	7.57461	7.15287	7.51082	7.40113	6.92187	6.33507	7.06296	7.15276	7.50043	7.44813	7.7611	7.71485	7.86411	8.25769
1770210_at	TOM6	10.8409	10.8199	10.8329	10.9405	10.0945	10.0002	10.1303	10.3351	10.8609	11.0395	10.6709	10.9211	10.8915	11.0387	10.3316	9.76135	10.3831	10.1894	10.1048	9.98002	10.5121	10.4858	11.0093	11.1686	10.7198	10.7696	10.6632	10.8456
1770211_at	NPR2	6.79589	6.91936	7.11497	7.15542	6.85963	6.8499	6.8702	6.96311	6.8831	6.65668	6.59406	6.80095	6.61123	6.76215	6.90932	7.43335	7.24559	7.61905	7.48416	7.37696	7.02031	6.79053	6.85847	6.48119	6.65689	6.58531	6.82181	6.51515
1770212_at	RIM20	5.98402	6.04923	6.48686	6.42313	6.36407	6.13021	6.00463	5.98616	5.94333	5.90055	5.9272	6.09466	5.74724	5.89009	5.69724	6.21883	5.96994	5.96588	5.9974	6.06261	6.01272	5.88681	5.95706	5.65134	5.96994	5.72724	5.9743	6.0405
1770213_at	RRN3	6.69065	6.65676	6.01966	6.46275	6.06401	6.0242	6.9	6.99762	7.12297	7.06461	7.29733	7.55764	7.69466	7.82999	7.23959	7.23766	5.95686	5.84734	6.32906	6.11659	6.36848	6.24772	6.76013	6.6842	7.06756	7.12464	7.40914	7.32107
1770214_at	ppc89	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770215_at	sco1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770216_at	APL5	9.55078	9.15932	9.43277	9.27929	9.44988	9.46255	9.18761	9.24916	9.53431	9.44975	9.29795	9.38511	9.45702	9.39104	9.47062	9.14915	9.5171	9.09422	9.34276	9.35277	9.10607	9.258	9.24418	9.17264	9.30478	9.25413	9.40133	9.02989
1770217_at	TAF12	7.28172	7.35092	7.75269	7.74661	7.74388	7.62283	7.49081	7.45397	7.3393	7.22289	7.29337	7.32406	7.30014	7.44801	7.89913	8.06727	8.24943	8.65942	8.40095	8.39836	7.9317	7.82296	7.88749	7.65104	7.59746	7.55608	7.43191	7.35351
1770218_at	SPAC3G6.07	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770219_at	CBF2	7.27095	7.29026	6.70936	6.56637	7.1394	7.28739	6.86524	6.8015	7.46616	7.44609	7.62948	7.60325	7.84682	7.70248	7.32404	7.27709	6.35409	6.48428	7.14654	7.14526	6.98219	6.84662	7.22032	7.26694	7.47345	7.43361	7.75144	7.61759
1770220_at	SPAC3A12.08	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770221_at	CDC8	6.29795	5.9126	5.53512	5.63967	5.47474	5.49878	5.78921	5.66162	6.27029	5.90969	6.12621	5.91541	6.37239	6.29842	5.9345	5.72591	5.73343	5.67435	6.15322	6.401	5.82445	5.80943	5.92773	5.77653	6.17802	6.21998	6.39666	6.3938
1770223_at	SPAC1420.01c	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770224_at	sfp1	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770225_at	dsc2	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770226_at	ESL1	6.41075	6.40624	6.18269	6.33632	6.44916	6.33611	6.57318	6.43931	6.56885	6.40465	6.40188	6.42489	6.55797	6.56482	6.4637	6.50036	5.93818	5.92498	6.50328	6.21323	6.37466	6.49326	6.3867	6.3527	6.32466	6.34009	6.52201	6.23695
1770227_at	YPL216W	4.90442	4.94343	4.8655	5.08588	5.00393	5.0516	4.95985	5.01947	5.21509	5.03062	5.00654	4.95753	4.84138	5.06321	5.1948	4.96382	4.98863	5.0033	5.06302	5.17202	4.92453	5.0826	4.96452	5.15345	4.99317	4.8367	4.89004	4.85705
1770228_at	BRR2	8.0032	7.85206	7.79464	7.80543	7.88992	7.93072	7.91042	7.84803	7.83052	7.92192	7.82005	7.93762	8.05414	8.09484	7.78095	7.34684	7.78578	7.743	7.64535	7.72433	7.62226	7.68335	7.76854	7.74043	7.63406	7.96297	7.79145	7.77186
1770229_at	SPAC56E4.03	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770230_at	YGR204C-A	4.29716	4.34774	4.46876	4.69871	4.6569	4.42171	4.36472	4.41408	4.35909	4.35414	4.35364	4.3016	4.62783	4.1545	4.35258	4.59184	4.38146	4.50603	4.34119	4.50421	4.32082	4.71744	4.35518	4.46858	4.41091	4.36719	4.14001	4.62851
1770231_at	KTI12	8.55701	8.59284	8.57284	8.59774	9.42305	9.70187	9.56659	9.51828	8.97424	8.8977	8.60676	8.80931	8.67223	8.92547	8.12936	7.93731	8.0412	8.0529	9.18604	9.40615	9.73549	9.68001	8.94919	8.8393	8.42629	8.5126	8.37435	8.79694
1770232_at	SPCC1223.09	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770233_at	SPAC1782.05	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770234_at	alp13	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770235_at	dni2	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770236_at	VBA1	9.14795	9.02058	8.49119	8.71232	9.00617	8.83918	8.72522	8.62667	8.79157	8.72704	9.13476	9.13199	9.13054	8.93365	8.5285	8.31516	8.7094	8.60378	8.48636	8.47441	8.64189	8.53225	8.64132	8.65382	9.07565	9.0396	9.04651	8.95853
1770237_at	gpi18	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770238_at	MPS1	7.09899	7.21963	7.88309	7.83956	7.83286	7.91414	7.43994	7.42185	7.36145	7.64846	7.53475	7.74958	7.51622	7.88617	7.5563	7.44653	7.78509	7.7055	8.35998	8.01898	7.73217	7.7299	7.6912	7.72929	7.45161	7.43805	7.55988	7.83188
1770239_at	SWT1	5.64936	5.40113	5.1619	5.16532	5.16271	5.50219	5.71129	5.50952	5.69887	5.68624	5.66552	5.71105	5.78992	5.86897	5.68588	6.06625	5.71465	5.94375	6.08376	6.29308	5.66845	5.77098	5.6779	5.77769	5.85266	5.72739	5.71273	5.71056
1770240_at	NCE101	7.78826	7.85517	8.2203	8.30357	8.25823	8.18257	8.06285	8.19753	7.89684	8.10574	7.5725	7.62925	7.42567	7.8151	7.72738	7.05481	7.85126	7.60725	8.02456	7.89503	7.958	7.82103	7.90921	8.03699	7.23557	7.41394	6.93624	7.61742
1770241_at	rps1602	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770242_at	SPBC776.05	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770243_at	IES3	7.42613	7.46844	7.18389	7.0182	7.09774	6.99146	6.99289	6.99649	6.81879	6.88572	7.01854	7.03485	7.04703	7.36485	7.19637	7.56929	7.23591	7.41559	7.10489	7.00745	6.99397	6.91339	6.80105	6.69995	6.92315	6.84798	7.12315	7.19182
1770244_at	SPAC6C3.09	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770245_at	BUD17	7.58728	7.74069	6.72736	6.90989	7.96424	8.20096	8.42976	8.48335	8.5304	8.32792	8.56037	8.42732	8.41783	8.58854	7.91504	7.92853	7.00894	7.15682	8.04922	8.18441	8.25332	8.15186	8.33628	8.10386	8.56668	8.47031	8.50934	8.68921
1770246_at	SPAC959.03c	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
1770248_at	YNL011C	6.79721	6.91775	7.11092	7.17423	6.35691	6.31772	6.82702	6.91055	6.5036	6.77919	6.79096	6.9943	6.739	6.8077	6.5465	6.63592	6.68288	6.49865	6.82667	6.85208	7.07956	7.27041	6.89611	6.97364	7.01516	6.9631	7.00796	6.71931
